client_id,age,income,balance,nb_transactions_last_month,default_history,fraud_flag,churn_risk,customer_since,last_interaction,text_interaction
234,55,58886.56,10863.79,75,0,0,0.69,2018-01-03,2025-11-10,Prepare within walk you spring identify up check store.
235,68,44883.34,246.95,56,0,0,0.022,2017-07-05,2025-11-26,South plant sell response reveal now management author meeting game involve.
236,71,56717.83,12664.49,27,0,0,0.287,2018-08-11,2025-11-21,Girl benefit pattern nearly service consumer wait seven within upon theory security describe worker.
237,25,17075.96,6900.38,65,0,0,0.661,2025-11-15,2025-11-18,Group serious feel kid reveal card machine occur possible seven either.
238,44,23254.91,8839.73,64,0,0,0.89,2018-04-12,2025-11-06,Return note picture country whom race field.
239,44,52935.54,-267.05,72,0,0,0.67,2020-05-23,2025-11-12,Seven tonight although like people one strong tough your price board seem.
240,38,65089.24,10516.26,21,0,0,0.266,2023-05-31,2025-11-08,Want hit movement employee water long house traditional themselves director serious family executive member agency hospital.
241,47,48259.44,1492.63,119,0,0,0.508,2020-07-31,2025-11-24,Call child once production structure most site prevent song mention.
242,45,34539.95,10671.25,50,0,0,0.648,2015-12-29,2025-11-23,
243,81,29242.26,4385.68,103,0,0,0.135,2024-03-23,2025-11-11,Material cup prevent lose nor task remember.
244,78,37270.27,11610.82,90,0,0,0.545,2021-03-13,2025-11-28,Even staff skill subject face star debate party politics prevent challenge scene choice.
245,65,60204.55,1524.72,8,0,0,0.472,2020-05-25,2025-11-24,Whom all policy sell key upon door.
246,36,36862.09,196.16,70,0,0,0.337,2025-11-03,2025-11-04,Season up next worker enjoy order still prepare officer kind save final help.
247,21,57716.42,5293.06,35,0,0,0.624,2016-10-07,2025-11-10,Stay job all defense politics energy else prove.
248,52,51788.6,9331.6,53,0,0,0.636,2020-01-21,2025-10-31,Leg draw drug drug charge box analysis white along really point think commercial few where audience.
249,81,67708.89,2274.21,111,1,1,0.971,2022-08-14,2025-11-25,Key check bed century way center beautiful drop field character small create.
250,66,45003.93,9019.15,37,0,0,0.428,2023-07-25,2025-11-09,Traditional maybe personal ever arrive collection clearly.
251,34,41256.05,12372.03,113,0,0,0.531,2020-04-09,2025-11-17,Attack president star outside news rather determine.
252,61,58465.08,1381.97,65,0,0,0.158,2025-07-28,2025-11-09,Center around simply entire few crime wear space lose pick indicate west gas this.
253,47,27971.06,9026.87,42,0,0,0.548,2017-08-31,2025-11-18,Letter measure technology catch several without eye interview wall enter inside.
254,63,35339.75,10698.92,4,0,0,0.036,2024-08-24,2025-11-10,Herself line set act use road spring space election best collection tough stay organization catch.
255,23,16799.93,7035.61,80,0,0,0.15,2023-07-15,2025-11-08,Official unit heart present different it computer support imagine.
256,54,23185.13,7587.58,36,0,0,0.171,2023-10-02,2025-11-28,Apply get town guy newspaper nor relationship.
257,41,70850.58,955.52,57,0,0,0.633,2022-11-27,2025-11-12,Key wall building father of store by lose position.
258,63,,10187.28,62,0,0,0.567,2017-08-01,2025-11-07,Ok improve per cover suddenly next fly future stay story something.
259,70,21439.48,8306.07,98,1,0,0.798,2020-11-16,2025-11-11,Often defense which surface decision term share Mr almost spend what compare even.
260,77,59922.43,8753.33,50,0,0,0.464,2015-11-29,2025-11-23,Shoulder few like back who former suggest scientist field company from address notice.
261,80,31444.54,18323.37,71,0,0,0.475,2020-02-23,2025-11-12,Individual charge point rest you work keep these stay do into summer growth animal start.
262,49,51614.26,6966.67,42,0,0,0.162,2016-04-11,2025-11-09,Ahead get live suddenly effect outside five agree hospital where difficult anyone lot inside.
263,50,51390.2,9613.27,66,0,0,0.743,2017-11-04,2025-11-20,Attack career miss at help candidate series bit.
264,84,66974.86,14440.56,66,0,0,0.004,2021-11-29,2025-11-19,Around ball answer a long then new next on professor argue race base system line.
265,35,33934.05,7758.53,64,0,0,0.425,2019-06-27,2025-11-27,Present expert natural theory guy join move everyone ability wind make while quite.
266,42,30896.56,4417.11,61,0,0,0.188,2021-05-11,2025-11-05,Region garden necessary often message assume individual third.
267,71,1664.36,9991.89,87,0,0,0.771,2017-01-14,2025-11-15,Establish agreement political look note across per hold audience behavior right computer contain myself staff.
268,75,40173.4,4574.96,108,0,0,0.673,2021-01-16,2025-11-08,Both begin card ball speech produce woman assume speak example discuss.
269,84,52879.95,13996.7,62,0,0,0.707,2023-03-28,2025-11-23,Relationship painting north our reduce stuff more need guess wife in sometimes policy.
270,63,54929.61,10573.6,29,0,0,0.149,2018-09-19,2025-10-31,Involve through these study usually subject street defense.
271,41,60785.99,3694.69,105,0,0,0.669,2018-04-15,2025-10-30,Choice defense and space gas official laugh easy kid reach cultural eight.
272,49,46347.09,1764.11,89,0,0,0.691,2025-04-27,2025-11-08,Mention treat blood person pressure information expert face night house arm down magazine nor have stay.
273,64,49571.72,8781.74,37,0,0,0.003,2020-07-06,2025-11-22,Indicate report surface certain during brother drive class whole customer use hope number.
274,40,43021.81,9277.49,106,0,0,0.318,2020-07-04,2025-11-23,Mouth order doctor wrong care executive analysis each baby pull.
275,83,52611.82,1776.25,103,0,0,0.087,2024-11-27,2025-11-23,Evidence sea peace left financial cold the she.
276,44,27986.36,11928.72,50,0,0,0.681,2024-07-04,2025-11-07,Player body explain mission friend day international how government.
277,19,20873.03,11326.25,106,0,0,0.212,2022-01-11,2025-11-02,Middle term expect travel almost four list sing son region.
278,34,29568.93,9707.81,37,0,0,0.265,2018-02-26,2025-11-23,Keep finish husband situation study shake tend meet animal tell.
279,50,45204.36,11789.04,107,0,1,0.078,2020-10-16,2025-11-17,Enjoy may the tough understand court grow for court of talk nor spring.
280,26,22493.63,3051.43,113,0,0,0.484,2018-01-27,2025-11-26,Fall citizen win popular lot city collection those task federal send deep.
281,60,32501.34,3342.82,66,0,0,0.033,2020-11-19,2025-11-11,Mother left sell large hospital single soldier foot white per myself tax study floor sit.
282,65,32980.59,6701.35,76,1,0,0.846,2024-06-10,2025-11-04,Large nice early film southern know radio billion return physical better upon.
283,56,53727.32,4827.79,99,0,0,0.026,2021-10-14,2025-11-03,Include tough subject buy life we air paper.
284,59,51901.43,10510.8,104,0,0,0.062,2020-07-14,2025-11-20,Across test account you move more front activity boy detail set writer brother serve character.
285,43,43057.29,12027.58,47,0,0,0.64,2023-01-28,2025-11-06,Book land although under lawyer answer lay home carry.
286,67,48765.97,4482.56,11,0,0,0.917,2018-08-11,2025-11-12,Will long his suffer firm run film.
287,42,49061.86,3660.98,19,0,0,0.892,2021-11-16,2025-11-22,Bag policy choose too heart phone specific social sea.
288,41,36545.71,12273.99,102,0,0,0.084,2023-02-20,2025-11-19,Energy article talk center head reveal serious pattern someone care necessary everything try.
289,30,33862.51,3090.05,107,0,0,0.288,2021-12-27,2025-11-17,Technology artist trouble peace owner old near meet.
290,77,65050.3,6572.22,71,0,0,0.521,2017-11-11,2025-11-05,Anything fact performance everyone family pretty mother add though executive.
291,24,4663.08,2950.6,116,0,0,0.027,2021-12-17,2025-11-06,Glass single indicate edge report particular more direction during factor.
292,74,30880.45,5040.71,110,0,0,0.529,2018-06-08,2025-11-11,Suffer able woman purpose central war here positive support.
293,53,38943.26,468.1,1,0,0,0.448,2024-09-09,2025-11-22,Find six book majority statement skill where listen street response candidate true.
294,62,50399.27,14410.88,74,1,0,0.588,2025-09-27,2025-11-11,Yard including spring certainly century instead evidence animal wait ask here subject section.
295,37,59032.6,13061.54,119,0,1,0.92,2024-09-15,2025-11-23,Able leg mind hit century value often happy available.
296,82,69850.97,3964.82,84,0,0,0.275,2024-04-10,2025-11-10,Argue position audience than create during finish office bit surface sell until protect everybody use break.
297,25,40624.34,10315.3,100,0,0,0.639,2018-02-10,2025-11-10,None husband certain friend fall break development charge model suddenly environment second total provide.
298,33,,821.41,54,0,0,0.43,2021-01-07,2025-11-16,Manage middle simple hotel fill nothing mean difficult.
299,31,47439.15,11108.79,5,0,0,0.435,2022-02-18,2025-11-27,Very sit against site throw week heart.
300,32,34033.19,3579.87,82,0,0,0.647,2020-06-18,2025-11-14,Either reflect newspaper relationship list newspaper poor different.
301,83,24236.44,14087.88,93,0,0,0.951,2022-03-09,2025-11-19,Imagine son site sport skill open training shoulder consumer increase some.
302,49,40556.24,10554.81,109,0,0,0.863,2023-02-12,2025-11-24,Whether themselves move what start assume far live life.
303,80,53180.58,6172.25,102,0,0,0.64,2016-11-18,2025-11-01,Shoulder loss follow expect I service performance catch water page arrive change especially world service music.
304,68,38356.15,5959.02,107,0,0,0.462,2015-11-30,2025-11-12,Think might somebody great everyone yourself environmental smile red natural.
305,42,48201.53,8722.43,61,0,0,0.424,2018-06-15,2025-10-31,Near standard forward tonight market lay than.
306,75,13967.74,3380.39,48,1,0,0.787,2022-05-25,2025-10-30,Term message table suggest individual million change reason happy opportunity event.
307,80,42276.07,13624.55,99,0,0,0.218,2020-10-29,2025-11-22,Work return throughout any big sense recent.
308,79,35948.3,9529.91,83,1,0,0.588,2024-12-23,2025-11-18,Family true item nation conference name worry image although return surface night place ask design.
309,39,22873.14,12821.81,53,0,0,0.505,2017-03-27,2025-10-31,Enter office three peace after instead low reason majority.
310,75,51858.19,-4248.1,117,0,0,0.649,2020-08-13,2025-11-22,Statement some president energy site five already least carry care thing ground way consumer what.
311,75,69684.68,8080.39,9,1,0,0.187,2018-01-16,2025-11-21,Difference third main own sport ball pretty once plan modern increase just.
312,66,56849.38,9240.32,23,0,0,0.696,2017-07-08,2025-11-13,Let simple wear out its answer much free figure kitchen mouth.
313,69,57806.24,7982.7,96,0,0,0.627,2020-01-28,2025-11-25,Staff available the medical color we artist listen western south gun popular boy there.
314,59,52687.16,8112.51,28,0,0,0.18,2017-01-14,2025-10-31,Garden cover raise son administration add point create despite street it summer red.
315,32,51696.77,6394.34,118,0,0,0.45,2020-12-21,2025-11-18,Wife watch represent total couple its finally west scene heavy.
316,71,15008.52,19286.84,93,0,0,0.679,2020-11-17,2025-11-23,Serious social others teacher set born address week enter.
317,77,40080.74,9216.29,99,0,0,0.902,2024-07-28,2025-11-11,Bag respond start camera voice dream science treatment half back.
318,25,49630.05,8612.37,108,0,0,0.122,2021-04-19,2025-11-02,Bar market party pretty upon power manage ever federal at store task deal man find prevent.
319,70,49971.07,12682.86,5,0,0,0.009,2018-06-17,2025-10-30,Help else stage prevent people war arm budget school.
320,77,61075.59,5204.74,57,0,0,0.165,2016-03-04,2025-11-18,Require item southern he improve Congress now second dog sing major action Republican.
321,22,26514.04,1561.09,110,0,0,0.989,2023-06-06,2025-11-02,Pressure seem price eight heart respond role lawyer professional whatever grow discuss.
322,23,51109.07,12535.9,77,0,0,0.768,2022-05-08,2025-11-25,Study before expert message after third action low enjoy skill culture.
323,64,26024.38,6332.46,56,0,0,0.614,2018-06-28,2025-11-23,Modern character science commercial while culture character reason source second down.
324,72,38824.51,14803.62,2,0,0,0.133,2017-02-02,2025-11-02,People every rest management majority poor consider.
325,57,41070.55,14490.05,23,0,0,0.416,2020-06-03,2025-10-31,Nature news probably determine nice of professor bank none each ability today view whether Mrs.
326,69,54938.56,-3613.23,18,0,0,0.715,2020-08-02,2025-11-09,Food yeah action home Republican national movement.
327,33,53174.3,8361.67,101,0,0,0.896,2022-09-29,2025-11-20,Long real fact give oil remember price music again thank but radio service right.
328,30,43804.96,13383.03,97,0,0,0.382,2020-06-30,2025-11-12,Must design and parent property trial follow study however card again son would treatment.
329,47,9719.44,-776.29,8,0,0,1.0,2020-01-22,2025-11-16,Note general head say experience me establish agree rise.
330,36,48672.51,9830.3,29,0,0,0.14,2018-08-22,2025-11-09,Democratic popular finally bit kid sort enter national husband choose buy follow best station.
331,34,37984.85,11289.49,95,0,0,0.387,2018-08-30,2025-11-16,Student itself always reach onto lose several and energy you know.
332,80,62877.09,7726.17,76,0,0,0.875,2023-06-15,2025-11-24,Nation high mind manager able particular discover.
333,36,59302.4,7762.28,81,0,0,0.65,2021-03-27,2025-11-10,Might could eight yet health sure must wait avoid hot accept.
334,75,27929.66,13991.57,43,0,0,0.811,2024-02-09,2025-11-05,Tv party cover whatever close watch defense.
335,72,50732.61,527.36,52,0,0,0.908,2016-02-10,2025-11-27,Everybody debate son collection course still back.
336,79,51028.66,12155.55,85,1,0,0.507,2019-09-17,2025-11-22,Plant raise treatment interesting whole something pass interest election forget continue.
337,40,49937.75,10296.38,67,0,0,0.235,2020-02-24,2025-11-26,Again good market partner enough art use organization myself herself federal.
338,26,47993.72,14508.59,59,0,0,0.694,2024-07-25,2025-11-16,Soldier describe security tend win miss exist still.
339,29,51452.32,3259.3,22,0,0,0.563,2022-10-24,2025-11-24,Size serve program whose ability Congress then Democrat easy just home rise might.
